"","cat_rat","ccpr_rat","polrt","cvrt","hrai","hrsd","country","year","idcode","PIRI","Dis","Kill","Pris","Tort","Polity2","Civilwar2","War","gdppc","pop","Media_ai_rn","Media_ai_br","Media_ai_tot","Media_ec","Media_nw","Media_tot","Media_ave","INGO_uia","UNShame","intensity","yearLag1","PIRILag1","PIRILag2","PIRILead1","polrtLag1","polrtLag2","polrtLead1","democratic","Media_ai_tot_ph","logAI","AIShame","log_gdppc","log_pop"
"4453",0,1,1,1,2,1,"JAPAN",1983,740,0,0,0,0,0,10,0,0,25151.91015625,1.19e+08,1,0,1,0,0,0,0,1237,0,1,1982,0,0,1,1,1,1,1,1,-0.0168407491099946,1,10.1326891231905,18.5946340510758
"4454",0,1,1,1,1,1,"JAPAN",1984,740,1,0,0,0,1,10,0,0,25772.349609375,1.2e+08,0,1,1,0,0,0,0,1296,0,1,1983,0,0,1,1,1,1,1,1,-0.0168407491099946,0,10.1570574756397,18.6030023007463
"4455",0,1,1,1,1,1,"JAPAN",1985,740,1,0,0,0,1,10,0,0,26917.150390625,1.21e+08,0,0,0,0,0,0,0,1296,0,0,1984,1,0,0,1,1,1,1,0.01,-4.62201093509809,0,10.200518923424,18.611301103561
"4456",0,1,1,1,1,1,"JAPAN",1986,740,0,0,0,0,0,10,0,0,27545.19921875,1.21e+08,0,2,2,0,0,0,0,1222,0,1,1985,1,1,0,1,1,1,1,2,0.676306431449951,0,10.2235835423639,18.611301103561
"4457",0,1,1,1,1,1,"JAPAN",1987,740,0,0,0,0,0,10,0,0,28450.259765625,1.22e+08,0,3,3,0,0,0,0,1420,0,1,1986,0,1,0,1,1,1,1,3,1.08177153955812,0,10.2559125701147,18.6195316026975
"4458",0,1,1,1,2,1,"JAPAN",1988,740,0,0,0,0,0,10,0,0,30245.5390625,1.23e+08,0,11,11,1,0,1,0.5,1503,0,2,1987,0,0,0,1,1,1,1,11,2.38105452368838,0,10.3171039835761,18.6276949133367
"4459",0,1,1,1,1,1,"JAPAN",1989,740,0,0,0,0,0,10,0,0,31715.7109375,1.23e+08,0,11,11,0,0,0,0,1583,0,1,1988,0,0,0,1,1,1,1,11,2.38105452368838,0,10.3645674502601,18.6276949133367
"4460",0,1,1,1,1,1,"JAPAN",1990,740,0,0,0,0,0,10,0,0,33251.6796875,1.24e+08,1,9,10,2,0,2,1,1636,0,2,1989,0,0,1,1,1,1,1,10,2.28574434388405,1,10.4118605617254,18.6357921235693
"4461",0,1,1,2,1,1,"JAPAN",1991,740,1,0,0,0,1,10,0,0,34259.359375,1.24e+08,1,3,4,0,0,0,0,1682,0,1,1990,0,0,0,1,1,1,1,4,1.3694536120099,1,10.4417150727833,18.6357921235693
"4462",0,1,1,2,1,1,"JAPAN",1992,740,0,0,0,0,0,10,0,0,34506.58984375,1.24e+08,0,2,2,1,0,1,0.5,1749,0,2,1991,1,0,1,1,1,2,1,2,0.676306431449951,0,10.4489055947431,18.6357921235693
"4463",0,1,2,2,1,1,"JAPAN",1993,740,1,0,0,0,1,10,0,0,34506.75,1.25e+08,1,11,12,0,0,0,0,1812,0,1,1992,0,1,1,1,1,2,1,12,2.46806590067801,1,10.448910236056,18.6438242952666
"4464",0,1,2,2,2,1,"JAPAN",1994,740,1,0,0,0,1,10,0,0,34767.19921875,1.25e+08,0,5,5,0,0,0,0,1863,0,1,1993,1,0,1,2,1,1,1,5,1.59259716332411,0,10.4564296700965,18.6438242952666
"4465",0,1,1,2,2,1,"JAPAN",1995,740,1,0,0,0,1,10,0,0,35304.23046875,1.25e+08,1,2,3,1,1,2,1,1889,0,2,1994,1,1,1,2,2,1,1,3,1.08177153955812,1,10.4717580790481,18.6438242952666
"4466",0,1,1,2,2,2,"JAPAN",1996,740,1,0,0,0,1,10,0,0,36417.23828125,1.26e+08,0,1,1,0,0,0,0,1970,0,1,1995,1,1,1,1,2,1,1,1,-0.0168407491099946,0,10.5027975206768,18.6517924649158
"4467",0,1,1,2,1,1,"JAPAN",1997,740,1,0,0,0,1,10,0,0,36995.37109375,1.26e+08,7,5,12,0,0,0,0,2019,1,2,1996,1,1,1,1,1,1,1,12,2.46806590067801,1,10.5185480782257,18.6517924649158
"4468",0,1,1,2,1,1,"JAPAN",1998,740,1,0,0,0,1,10,0,0,36485.640625,1.26e+08,5,3,8,0,0,0,0,2059,0,1,1997,1,1,1,1,1,1,1,8,2.06260079256984,1,10.5046740546313,18.6517924649158
"4469",1,1,1,2,1,2,"JAPAN",1999,740,1,0,0,0,1,10,0,0,36437.2890625,1.27e+08,5,3,8,0,0,0,0,2124,0,1,1998,1,1,1,1,1,1,1,8,2.06260079256984,1,10.5033479540538,18.6596976444229
"4470",1,1,1,2,1,1,"JAPAN",2000,740,1,0,0,0,1,10,0,0,37408.91015625,1.27e+08,7,0,7,2,1,3,1.5,NA,0,2,1999,1,1,1,1,1,1,1,7,1.92906939994532,1,10.5296641945,18.6596976444229
"4480",0,1,2,3,3,3,"INDIA",1983,750,5,0,1,2,2,8,0,0,245.445297241211,7.34e+08,0,3,3,0,0,0,0,1024,0,1,1982,6,4,6,2,2,2,1,3,1.08177153955812,0,5.50307410057804,20.4140195865788
"4481",0,1,2,3,3,3,"INDIA",1984,750,6,1,1,2,2,8,0,0,250.248001098633,7.5e+08,0,2,2,0,0,0,0,1067,0,1,1983,5,6,6,2,2,2,1,2,0.676306431449951,0,5.52245243054558,20.4355837644946
"4482",0,1,2,3,3,4,"INDIA",1985,750,6,0,2,2,2,8,1,0,258.991485595703,7.65e+08,0,1,1,0,0,0,0,1067,0,1,1984,6,5,6,2,2,2,1,1,-0.0168407491099946,0,5.55679518701131,20.4553863917908
"4483",0,1,2,3,3,3,"INDIA",1986,750,6,0,2,2,2,8,0,0,265.703186035156,7.82e+08,0,6,6,0,0,0,0,1016,0,1,1985,6,6,6,2,2,2,1,6,1.77491872011806,0,5.58237984379345,20.4773652985096
"4484",0,1,2,3,4,4,"INDIA",1987,750,6,1,1,2,2,8,1,0,271.222503662109,7.99e+08,1,3,4,0,0,0,0,1156,0,1,1986,6,6,7,2,2,2,1,4,1.3694536120099,1,5.60293953072887,20.4988715037305
"4485",0,1,2,3,4,4,"INDIA",1988,750,7,1,2,2,2,8,1,0,291.786010742188,8.16e+08,1,11,12,0,0,0,0,1241,0,1,1987,6,6,7,2,2,2,1,12,2.46806590067801,1,5.67602069368583,20.5199249129284
"4486",0,1,2,3,4,4,"INDIA",1989,750,7,1,2,2,2,8,1,0,304.262603759766,8.33e+08,1,13,14,0,0,0,0,1309,0,1,1988,7,6,6,2,2,2,1,14,2.62221658050526,1,5.71789115667853,20.5405442001311
"4487",0,1,2,3,4,4,"INDIA",1990,750,6,1,1,2,2,8,1,0,315.501708984375,8.5e+08,2,20,22,0,0,0,0,1355,0,1,1989,7,7,8,2,2,3,1,22,3.07420170424832,1,5.7541640987158,20.5607469074486
"4488",0,1,3,4,4,4,"INDIA",1991,750,8,2,2,2,2,8,0,0,312.111206054688,8.67e+08,2,22,24,1,0,1,0.5,1387,0,2,1990,6,7,8,2,2,3,1,24,3.16121308123795,1,5.74335955396598,20.5805495347448
"4489",0,1,3,4,5,4,"INDIA",1992,750,8,2,2,2,2,8,0,0,322.501495361328,8.83e+08,1,19,20,2,0,2,1,1428,0,2,1991,8,6,8,3,2,4,1,20,2.978891524444,1,5.77610777300439,20.5988357585682
"4490",0,1,4,4,5,5,"INDIA",1993,750,8,2,2,2,2,8,0,0,331.999786376953,8.99e+08,1,22,23,2,0,2,1,1467,1,3,1992,8,8,8,3,3,4,1,23,3.11865346681916,1,5.80513432547337,20.6167935924359
"4491",0,1,4,4,5,5,"INDIA",1994,750,8,2,2,2,2,8,0,0,350.401611328125,9.16e+08,15,14,29,2,0,2,1,1495,0,2,1993,8,8,8,4,3,4,1,29,3.35045508087648,1,5.85907995759083,20.6355269226384
"4492",0,1,4,4,4,5,"INDIA",1995,750,8,2,2,2,2,9,0,0,370.522888183594,9.32e+08,6,12,18,2,0,2,1,1518,0,2,1994,8,8,8,4,4,2,1,18,2.87353100878617,1,5.91491521930199,20.6528433726499
"4493",0,1,2,4,5,4,"INDIA",1996,750,8,2,2,2,2,9,0,0,390.968414306641,9.49e+08,12,5,17,2,0,2,1,1584,0,2,1995,8,8,8,4,4,2,1,17,2.81637259494622,1,5.96862677489789,20.6709193565742
"4494",0,1,2,4,4,4,"INDIA",1997,750,8,2,2,2,2,9,0,0,401.423797607422,9.65e+08,11,8,19,1,0,1,0.5,1623,0,2,1996,8,8,8,2,4,2,1,19,2.92759823005645,1,5.99501772112061,20.6876386593033
"4495",0,1,2,3,4,4,"INDIA",1998,750,8,2,2,2,2,9,0,0,418.200988769531,9.82e+08,7,7,14,0,2,2,1,1658,0,2,1997,8,8,8,2,2,2,1,14,2.62221658050526,1,6.03596215133782,20.7051018663187
"4496",0,1,2,3,3,4,"INDIA",1999,750,8,2,2,2,2,9,0,0,440.464294433594,9.99e+08,9,6,15,1,2,3,1.5,1687,0,2,1998,8,8,7,2,2,2,1,15,2.69120945199222,1,6.08782938518651,20.7222653366128
"4497",0,1,2,3,4,4,"INDIA",2000,750,7,1,2,2,2,9,0,0,450.208312988281,1.02e+09,16,10,26,7,3,10,5,NA,0,2,1999,8,8,8,2,2,2,1,26,3.24125578891149,1,6.10971039340273,20.7430684642426
"4507",0,0,5,5,1,1,"BHUTAN",1983,760,1,0,0,0,1,-8,0,0,311.772491455078,518030,0,0,0,0,0,0,0,18,0,0,1982,1,0,0,5,5,5,0,0.01,-4.62201093509809,0,5.74227372776395,13.1577884346225
"4508",0,0,5,5,1,1,"BHUTAN",1984,760,0,0,0,0,0,-8,0,0,327.890289306641,528080,0,0,0,0,0,0,0,20,0,0,1983,1,1,0,5,5,5,0,0.01,-4.62201093509809,0,5.79267906861074,13.1770030663627
"4509",0,0,5,5,1,1,"BHUTAN",1985,760,0,0,0,0,0,-8,0,0,331.965393066406,538550,0,0,0,0,0,0,0,20,0,0,1984,0,1,0,5,5,5,0,0.01,-4.62201093509809,0,5.80503072573157,13.1966356217789
"4510",0,0,5,5,1,1,"BHUTAN",1986,760,0,0,0,0,0,-8,0,0,357.457611083984,549860,0,0,0,0,0,0,0,25,0,0,1985,0,0,0,5,5,5,0,0.01,-4.62201093509809,0,5.87901678470959,13.2174189793519
"4511",0,0,5,5,NA,NA,"BHUTAN",1987,760,0,0,0,0,0,-8,0,0,414.281707763672,562420,0,0,0,0,0,0,0,31,0,0,1986,0,0,0,5,5,5,0,0.01,-4.62201093509809,0,6.02654619595721,13.240004180724
"4512",0,0,5,5,1,1,"BHUTAN",1988,760,0,0,0,0,0,-8,0,0,409.322998046875,574980,0,0,0,0,0,0,0,33,0,0,1987,0,0,1,5,5,6,0,0.01,-4.62201093509809,0,6.01450457064906,13.2620905365659
"4513",0,0,6,5,1,1,"BHUTAN",1989,760,1,0,0,1,0,-8,0,0,417.559997558594,587550,0,0,0,0,0,0,0,36,0,0,1988,0,0,5,5,5,6,0,0.01,-4.62201093509809,0,6.03442824069326,13.2837166277621
"4514",0,0,6,5,2,2,"BHUTAN",1990,760,5,2,1,2,0,-8,0,0,440.357696533203,600110,0,0,0,0,0,0,0,38,0,0,1989,1,0,7,6,5,6,0,0.01,-4.62201093509809,0,6.08758734331651,13.3048682507281
"4515",0,0,6,5,4,3,"BHUTAN",1991,760,7,2,1,2,2,-8,0,0,443.659301757812,618020,0,1,1,0,0,0,0,44,0,1,1990,5,1,7,6,6,7,0,1,-0.0168407491099946,0,6.09505692949413,13.3342760983757
"4516",0,0,7,6,3,4,"BHUTAN",1992,760,7,2,1,2,2,-8,0,0,449.490112304688,636450,0,1,1,0,0,0,0,48,0,1,1991,7,5,6,6,6,7,0,1,-0.0168407491099946,0,6.10811385657227,13.3636611392986
"4517",0,0,7,7,3,4,"BHUTAN",1993,760,6,2,0,2,2,-8,0,0,462.157501220703,655440,0,1,1,0,0,0,0,50,0,1,1992,7,7,4,7,6,7,0,1,-0.0168407491099946,0,6.13590574471766,13.3930620448157
"4518",0,0,7,7,3,4,"BHUTAN",1994,760,4,0,1,2,1,-8,0,0,485.067199707031,675000,1,2,3,0,0,0,0,49,0,1,1993,6,7,4,7,7,7,0,3,1.08177153955812,1,6.18428743743645,13.4224679698547
"4519",0,0,7,7,2,2,"BHUTAN",1995,760,4,0,1,2,1,-8,0,0,503.216705322266,695140,0,0,0,0,0,0,0,52,0,0,1994,4,6,2,7,7,7,0,0.01,-4.62201093509809,0,6.22102090301139,13.4518685431098
"4520",0,0,7,7,1,2,"BHUTAN",1996,760,2,0,0,2,0,-8,0,0,515.451782226562,715870,0,0,0,0,0,0,0,56,0,0,1995,4,4,3,7,7,7,0,0.01,-4.62201093509809,0,6.2450437631493,13.4812538652122
"4521",0,0,7,7,3,2,"BHUTAN",1997,760,3,0,0,2,1,-8,0,0,539.472778320312,737200,1,2,3,0,0,0,0,59,0,1,1996,2,4,3,7,7,7,0,3,1.08177153955812,1,6.29059232618758,13.5106145047778
"4522",0,0,7,6,2,1,"BHUTAN",1998,760,3,0,0,2,1,-8,0,0,560.9375,759150,1,1,2,0,0,0,0,60,0,1,1997,3,2,3,7,7,7,0,2,0.676306431449951,1,6.3296094911167,13.5399546653103
"4523",0,0,7,6,2,2,"BHUTAN",1999,760,3,0,0,2,1,-8,0,0,582.851501464844,781750,1,0,1,0,0,0,0,61,0,1,1998,3,3,4,7,7,7,0,1,-0.0168407491099946,1,6.36793243943672,13.5692902753201
"4524",0,0,7,6,2,1,"BHUTAN",2000,760,4,0,1,2,1,-8,0,0,605.638916015625,805000,1,2,3,0,0,0,0,NA,0,1,1999,3,3,2,7,7,7,0,3,1.08177153955812,1,6.40628396032222,13.5985975564007
"4534",0,0,7,5,4,3,"PAKISTAN",1983,770,4,0,1,2,1,-7,0,0,370.201202392578,89800000,0,13,13,0,0,0,0,451,1,2,1982,4,7,7,7,7,7,0,13,2.54810860835154,0,5.91404664808814,18.3130955332724
"4535",0,0,7,5,3,3,"PAKISTAN",1984,770,7,1,2,2,2,-7,0,0,378.616394042969,92300000,1,13,14,0,0,0,0,48,1,2,1983,4,4,4,7,7,4,0,14,2.62221658050526,1,5.93652353958884,18.3405546994731
"4536",0,0,4,5,3,3,"PAKISTAN",1985,770,4,0,1,1,2,-4,0,0,396.574584960938,94800000,1,30,31,0,0,0,0,480,0,1,1984,7,4,4,7,7,4,0,31,3.41714645537515,1,5.98286413173516,18.3672799672253
"4537",0,0,4,5,3,3,"PAKISTAN",1986,770,4,0,1,2,1,-4,0,0,407.393188476562,97400000,0,14,14,0,2,2,1,484,0,2,1985,4,7,4,4,7,4,0,14,2.62221658050526,0,6.00977878415505,18.3943367686128
"4538",0,0,4,5,3,3,"PAKISTAN",1987,770,4,0,0,2,2,-4,0,0,422.401397705078,1e+08,1,14,15,0,0,0,0,536,1,2,1986,4,4,3,4,4,3,0,15,2.69120945199222,1,6.04595604134746,18.4206807439524
"4539",0,0,3,3,3,3,"PAKISTAN",1988,770,3,0,0,1,2,8,0,0,442.788299560547,1.03e+08,0,10,10,0,0,0,0,571,0,1,1987,4,4,5,4,4,3,1,10,2.28574434388405,0,6.0930917767287,18.4502395461939
"4540",0,0,3,3,3,3,"PAKISTAN",1989,770,5,0,1,2,2,8,0,0,453.060607910156,1.05e+08,0,3,3,0,0,0,0,613,0,1,1988,3,4,6,3,4,4,1,3,1.08177153955812,0,6.11602590882979,18.4694709081218
"4541",0,0,4,4,4,3,"PAKISTAN",1990,770,6,0,2,2,2,8,0,0,461.402587890625,1.08e+08,1,4,5,0,1,1,0.5,634,0,2,1989,5,3,5,3,3,4,1,5,1.59259716332411,1,6.13427095450291,18.4976417850885
"4542",0,0,4,5,4,3,"PAKISTAN",1991,770,5,0,1,2,2,8,0,0,472.610687255859,1.11e+08,1,11,12,0,0,0,0,663,0,1,1990,6,5,5,4,3,4,1,12,2.46806590067801,1,6.15827197824206,18.5250407592766
"4543",0,0,4,5,4,4,"PAKISTAN",1992,770,5,0,1,2,2,8,0,0,496.425415039062,1.14e+08,1,10,11,1,0,1,0.5,696,0,2,1991,5,6,6,4,4,3,1,11,2.38105452368838,1,6.20743325072867,18.5517090063588
"4544",0,0,3,5,3,4,"PAKISTAN",1993,770,6,0,2,2,2,8,0,0,492.647888183594,1.16e+08,1,9,10,0,0,0,0,727,0,1,1992,5,5,5,4,4,3,1,10,2.28574434388405,1,6.19979469611278,18.5691007490706
"4545",0,0,3,5,4,4,"PAKISTAN",1994,770,5,0,1,2,2,8,1,0,498.400787353516,1.19e+08,7,5,12,2,0,2,1,751,0,2,1993,6,5,7,3,4,3,1,12,2.46806590067801,1,6.21140454723427,18.5946340510758
"4546",0,0,3,5,5,4,"PAKISTAN",1995,770,7,1,2,2,2,8,1,0,510.424896240234,1.22e+08,10,13,23,1,0,1,0.5,772,0,2,1994,5,6,6,3,3,4,1,23,3.11865346681916,1,6.23524350874112,18.6195316026975
"4547",0,0,4,5,4,4,"PAKISTAN",1996,770,6,0,2,2,2,8,0,0,522.212219238281,1.25e+08,4,6,10,0,0,0,0,809,0,1,1995,7,5,6,3,3,4,1,10,2.28574434388405,1,6.25807405552838,18.6438242952666
"4548",0,0,4,5,3,4,"PAKISTAN",1997,770,6,0,2,2,2,7,0,0,514.9951171875,1.28e+08,4,9,13,0,1,1,0.5,831,0,2,1996,6,7,5,4,3,4,1,13,2.54810860835154,1,6.24415741942947,18.6675408218839
"4549",0,0,4,5,4,4,"PAKISTAN",1998,770,5,0,2,1,2,7,0,0,515.587219238281,1.32e+08,4,9,13,1,0,1,0.5,842,0,2,1997,6,6,6,4,4,7,1,13,2.54810860835154,1,6.24530648262413,18.6983124805506
"4550",0,0,7,5,5,4,"PAKISTAN",1999,770,6,0,2,2,2,-6,0,0,521.73828125,1.35e+08,10,8,18,1,0,1,0.5,851,0,2,1998,5,6,7,4,4,6,0,18,2.87353100878617,1,6.2571660852355,18.7207853364027
"4551",0,0,6,5,3,4,"PAKISTAN",2000,770,7,1,2,2,2,-6,0,0,531.003784179688,1.38e+08,5,6,11,3,3,6,3,NA,0,2,1999,6,5,6,7,4,6,0,11,2.38105452368838,1,6.27476914773196,18.7427642431215
"4561",0,0,6,5,3,3,"BANGLAD",1983,771,4,1,1,1,1,-7,0,0,245.572906494141,92200000,0,1,1,0,0,0,0,300,0,1,1982,4,3,3,5,3,6,0,1,-0.0168407491099946,0,5.50359387461017,18.3394706885268
"4562",0,0,6,5,4,2,"BANGLAD",1984,771,3,0,1,1,1,-7,0,0,251.726196289062,94600000,0,2,2,0,0,0,0,326,0,1,1983,4,4,4,6,5,5,0,2,0.676306431449951,0,5.52834197415532,18.3651680340221
"4563",0,0,5,5,3,2,"BANGLAD",1985,771,4,0,1,2,1,-7,0,0,253.224105834961,97100000,0,8,8,0,0,0,0,326,0,1,1984,3,4,3,6,6,4,0,8,2.06260079256984,0,5.53427489045777,18.3912519332616
"4564",0,0,4,5,5,3,"BANGLAD",1986,771,3,0,1,1,1,-5,0,0,257.281707763672,99600000,2,11,13,0,0,0,0,332,0,1,1985,4,3,4,5,6,4,0,13,2.54810860835154,1,5.5501716237316,18.4166727225548
"4565",0,0,4,5,3,4,"BANGLAD",1987,771,4,0,2,1,1,-5,0,0,260.162902832031,1.02e+08,1,6,7,0,0,0,0,375,0,1,1986,3,4,4,4,5,4,0,7,1.92906939994532,1,5.5613079841694,18.4404833712485
"4566",0,0,4,5,3,3,"BANGLAD",1988,771,4,0,2,1,1,-5,0,0,259.175201416016,1.05e+08,1,9,10,0,0,0,0,401,0,1,1987,4,3,3,4,4,4,0,10,2.28574434388405,1,5.55750428635179,18.4694709081218
"4567",0,0,4,4,3,3,"BANGLAD",1989,771,3,0,1,1,1,-5,0,0,259.462890625,1.07e+08,0,0,0,1,0,1,0.5,416,0,1,1988,4,4,5,4,4,5,0,0.01,-4.62201093509809,0,5.55861368900812,18.4883393924262
"4568",0,0,5,5,4,4,"BANGLAD",1990,771,5,0,2,2,1,-5,0,0,268.349700927734,1.1e+08,0,6,6,0,0,0,0,421,0,1,1989,3,4,4,4,4,2,0,6,1.77491872011806,0,5.59229098413641,18.5159909237567
"4569",0,0,2,3,3,4,"BANGLAD",1991,771,4,0,1,1,2,6,0,0,272.438995361328,1.12e+08,0,9,9,0,0,0,0,443,0,1,1990,5,3,7,5,4,2,1,9,2.18038382822622,0,5.60741471880696,18.5340094292594
"4570",0,0,2,3,4,4,"BANGLAD",1992,771,7,1,2,2,2,6,0,0,281.171813964844,1.14e+08,0,5,5,0,0,0,0,472,0,1,1991,4,5,3,2,5,2,1,5,1.59259716332411,0,5.63896592007925,18.5517090063588
"4571",0,0,2,4,3,3,"BANGLAD",1993,771,3,0,1,1,1,6,0,0,288.921997070312,1.16e+08,1,7,8,0,0,0,0,492,0,1,1992,7,4,5,2,2,2,1,8,2.06260079256984,1,5.66615674535006,18.5691007490706
"4572",0,0,2,4,3,3,"BANGLAD",1994,771,5,0,1,2,2,6,0,0,295.506896972656,1.18e+08,5,2,7,0,1,1,0.5,510,0,2,1993,3,7,5,2,2,3,1,7,1.92906939994532,1,5.68869217658277,18.5861951824299
"4573",0,0,3,4,3,3,"BANGLAD",1995,771,5,0,1,2,2,6,0,0,304.683807373047,1.2e+08,0,2,2,1,0,1,0.5,523,0,2,1994,5,3,5,2,2,2,1,2,0.676306431449951,0,5.7192745417277,18.6030023007463
"4574",0,0,2,4,3,4,"BANGLAD",1996,771,5,1,1,1,2,6,0,0,313.247894287109,1.22e+08,1,1,2,0,0,0,0,549,0,1,1995,5,5,4,3,2,2,1,2,0.676306431449951,1,5.74699487160549,18.6195316026975
"4575",0,0,2,4,3,4,"BANGLAD",1997,771,4,0,1,1,2,6,0,0,324.419494628906,1.24e+08,3,3,6,0,1,1,0.5,564,0,2,1996,5,5,5,2,3,2,1,6,1.77491872011806,1,5.78203741485276,18.6357921235693
"4576",1,0,2,4,2,4,"BANGLAD",1998,771,5,0,2,2,1,6,0,0,335.489685058594,1.27e+08,2,3,5,0,0,0,0,580,0,1,1997,4,5,4,2,2,3,1,5,1.59259716332411,1,5.81559121095726,18.6596976444229
"4577",1,0,3,4,3,3,"BANGLAD",1999,771,4,0,1,1,2,6,0,0,345.76708984375,1.29e+08,0,1,1,1,0,1,0.5,590,0,2,1998,5,4,6,2,2,3,1,1,-0.0168407491099946,0,5.84576539764943,18.6753229623259
"4578",1,1,3,4,3,3,"BANGLAD",2000,771,6,1,2,1,2,6,0,0,360.0244140625,1.31e+08,3,4,7,0,1,1,0.5,NA,0,2,1999,4,5,4,3,2,3,1,7,1.92906939994532,1,5.88617184599098,18.6907078811654
"4615",0,1,3,4,5,4,"SRI-LAN",1983,780,5,0,2,2,1,5,1,0,495.822387695312,15200000,1,10,11,0,0,0,0,460,0,1,1982,4,2,7,2,2,3,0,11,2.38105452368838,1,6.20621777327167,16.5368059858165
"4616",0,1,3,4,5,4,"SRI-LAN",1984,780,7,1,2,2,2,5,0,0,515.562377929688,15300000,1,3,4,0,0,0,0,489,0,1,1983,5,4,8,3,2,3,0,4,1.3694536120099,1,6.2452583008498,16.5433633863627
"4617",0,1,3,4,5,4,"SRI-LAN",1985,780,8,2,2,2,2,5,0,0,536.064575195312,15500000,1,11,12,0,0,0,0,489,0,1,1984,7,5,7,3,3,3,0,12,2.46806590067801,1,6.2842546299248,16.5563505818895
"4618",0,1,3,4,5,4,"SRI-LAN",1986,780,7,2,2,2,1,5,0,0,553.928588867188,15600000,1,17,18,0,0,0,0,479,1,2,1985,8,7,8,3,3,3,0,18,2.87353100878617,1,6.31703577747709,16.5627814722198
"4619",0,1,3,4,5,4,"SRI-LAN",1987,780,8,2,2,2,2,5,1,0,557.92626953125,15800000,1,13,14,0,0,0,0,532,0,1,1986,7,8,6,3,3,3,0,14,2.62221658050526,1,6.32422682019438,16.5755204979972
"4620",0,1,3,4,4,5,"SRI-LAN",1988,780,6,2,2,1,1,5,1,0,566.043395996094,15900000,1,9,10,0,0,0,0,571,0,1,1987,8,7,8,3,3,4,0,10,2.28574434388405,1,6.33867074663527,16.5818296671905
"4621",0,1,4,5,5,5,"SRI-LAN",1989,780,8,2,2,2,2,5,1,0,573.269409179688,16100000,2,12,14,0,0,0,0,585,0,1,1988,6,8,8,3,3,4,0,14,2.62221658050526,1,6.35135577930647,16.5943298299547
"4622",0,1,4,5,5,5,"SRI-LAN",1990,780,8,2,2,2,2,5,0,0,603.821594238281,16300000,2,19,21,0,0,0,0,595,0,1,1989,8,6,8,4,3,4,0,21,3.02768168861343,1,6.40327878052571,16.606675665777
"4623",0,1,4,5,5,4,"SRI-LAN",1991,780,8,2,2,2,2,5,0,0,624.64697265625,16400000,1,16,17,2,0,2,1,616,0,2,1990,8,8,8,4,4,4,0,17,2.81637259494622,1,6.43718664640207,16.6127918927944
"4624",0,1,4,5,5,4,"SRI-LAN",1992,780,8,2,2,2,2,5,0,0,644.955688476562,16600000,0,7,7,0,0,0,0,642,0,1,1991,8,8,6,4,4,4,0,7,1.92906939994532,0,6.46918161439948,16.6249132533268
"4625",0,1,4,5,5,4,"SRI-LAN",1993,780,6,1,2,1,2,5,0,0,680.496826171875,16900000,0,12,12,1,0,1,0.5,665,0,2,1992,8,8,6,4,4,4,0,12,2.46806590067801,0,6.52282315811573,16.6428241798933
"4626",1,1,4,5,4,3,"SRI-LAN",1994,780,6,1,1,2,2,5,0,0,708.181518554688,17100000,4,8,12,0,0,0,0,663,0,1,1993,6,8,8,4,4,4,0,12,2.46806590067801,1,6.56270044297282,16.6545890214729
"4627",1,1,4,5,4,5,"SRI-LAN",1995,780,8,2,2,2,2,5,0,0,739.262390136719,17300000,5,8,13,1,0,1,0.5,660,0,2,1994,6,6,8,4,4,3,0,13,2.54810860835154,1,6.60565291900704,16.666217059468
"4628",1,1,3,5,5,4,"SRI-LAN",1996,780,8,2,2,2,2,5,0,0,758.140930175781,17500000,2,1,3,0,0,0,0,694,0,1,1995,8,6,7,4,4,3,0,3,1.08177153955812,1,6.63086929207545,16.6777114388937
"4629",1,1,3,4,4,4,"SRI-LAN",1997,780,7,2,1,2,2,5,0,0,797.041809082031,17700000,9,2,11,0,0,0,0,696,0,1,1996,8,8,7,3,4,3,0,11,2.38105452368838,1,6.68090713548464,16.6890751975441
"4630",1,1,3,4,4,4,"SRI-LAN",1998,780,7,2,1,2,2,5,0,0,823.64892578125,17900000,11,2,13,0,0,0,0,708,0,1,1997,7,8,6,3,3,3,0,13,2.54810860835154,1,6.71374437817463,16.700311270811
"4631",1,1,3,4,4,4,"SRI-LAN",1999,780,6,1,2,1,2,5,0,0,846.190124511719,18200000,11,2,13,0,1,1,0.5,711,0,2,1998,7,7,8,3,3,3,0,13,2.54810860835154,1,6.74074406782283,16.716932152047
"4632",1,1,3,4,4,5,"SRI-LAN",2000,780,8,2,2,2,2,5,0,0,884.381591796875,18500000,9,2,11,2,2,4,2,NA,0,2,1999,6,7,6,3,3,3,0,11,2.38105452368838,1,6.78488863442573,16.7332812900486
"4669",0,0,3,4,2,3,"NEPAL",1983,790,2,0,0,1,1,-2,0,0,149.349105834961,15500000,0,0,0,0,0,0,0,162,0,0,1982,3,4,2,3,3,3,0,0.01,-4.62201093509809,0,5.00628655760008,16.5563505818895
"4670",0,0,3,4,3,2,"NEPAL",1984,790,2,0,0,1,1,-2,0,0,160.33659362793,15800000,0,2,2,0,0,0,0,170,0,1,1983,2,3,2,3,3,3,0,2,0.676306431449951,0,5.07727531570864,16.5755204979972
"4671",0,0,3,4,3,3,"NEPAL",1985,790,2,0,0,1,1,-2,0,0,166.556701660156,16200000,0,6,6,0,0,0,0,170,0,1,1984,2,2,1,3,3,3,0,6,1.77491872011806,0,5.11533580195778,16.6005218002026
